sample_id,category,branch_used,is_dual,ground_truth,predicted,correct,used_fallback,vision_used,subset,config,error,subtype_used,initial_branch_used,vision_letter,vision_confidence,vision_triggered,vision_forced,vision_suppressed,viz_type,flags,expected_schema,predicted_value,numeric_quantity,numeric_note,rel_acc,evidence_json,qa_type,quality_score,propose_fired,propose_executed,propose_steps,propose_fallbacks,loop_used,loop_depth,refine_fired,refine_branches
81,noise analysis,noise,False,D,A,False,False,True,Base,baseline,,variance_level,noise,D,high,True,,,spectrogram,"[""adf_kpss_disagree"", ""arch_effects""]",mcq,,,,,"{""branch"": ""noise"", ""is_stationary"": false, ""is_white_noise"": false, ""adf_pval"": 0.007717, ""kpss_pval"": 0.024165, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
83,seasonality analysis,periodicity,False,B,A,False,False,False,Base,baseline,,period_value,periodicity,,,False,,,,[],mcq,,,,,"{""branch"": ""periodicity"", ""dominant_period_fft"": 152.4, ""period_reconciled"": 152.4, ""seasonal_strength"": 0.910769}",a multiple choice question,,False,,,,,,False,
87,seasonality analysis,periodicity,False,B,A,False,False,False,Base,baseline,,period_value,periodicity,,,False,,,,[],mcq,,,,,"{""branch"": ""periodicity"", ""dominant_period_fft"": 202.6, ""period_reconciled"": 202.6, ""seasonal_strength"": 0.826801}",a multiple choice question,,False,,,,,,False,
92,noise analysis,noise,False,A,D,False,False,True,Base,baseline,,ar_ma_process,noise,D,high,True,,,spectrogram,"[""arch_effects""]",mcq,,,,,"{""branch"": ""noise"", ""is_stationary"": false, ""is_white_noise"": false, ""adf_pval"": 0.989613, ""kpss_pval"": 0.01, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
82,trend analysis,noise,False,A,C,False,False,True,Base,baseline,,autocorr_value,noise,C,high,True,,,spectrogram,"[""arch_effects""]",mcq,,,,,"{""branch"": ""noise"", ""is_stationary"": false, ""is_white_noise"": false, ""adf_pval"": 1.0, ""kpss_pval"": 0.01, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
84,seasonality analysis,periodicity,False,C,D,False,False,True,Base,baseline,,period_value,periodicity,D,high,True,,,spectrogram,"[""fft_unreliable""]",mcq,,,,,"{""branch"": ""periodicity"", ""dominant_period_fft"": 1643.0, ""period_reconciled"": 1643.0, ""seasonal_strength"": 0.131354, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
96,noise analysis,noise,False,A,A,True,False,True,Base,baseline,,variance_level,noise,D,high,True,,,spectrogram,"[""arch_effects""]",mcq,,,,,"{""branch"": ""noise"", ""is_stationary"": false, ""is_white_noise"": false, ""adf_pval"": 0.155646, ""kpss_pval"": 0.01, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
99,seasonality analysis,periodicity,False,D,A,False,False,False,Base,baseline,,period_value,periodicity,,,False,,,,[],mcq,,,,,"{""branch"": ""periodicity"", ""dominant_period_fft"": 150.0, ""period_reconciled"": 150.0, ""seasonal_strength"": 0.910568}",a multiple choice question,,False,,,,,,False,
90,trend analysis,trend,False,B,C,False,False,True,Base,baseline,,direction,trend,C,high,True,,,line_plot,"[""low_r2""]",mcq,,,,,"{""branch"": ""trend"", ""direction"": ""decreasing"", ""slope"": -0.029224, ""r2"": 0.035829, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
85,noise analysis,noise,False,D,B,False,False,True,Base,baseline,,ar_ma_process,noise,B,high,True,,,spectrogram,"[""arch_effects""]",mcq,,,,,"{""branch"": ""noise"", ""is_stationary"": false, ""is_white_noise"": false, ""adf_pval"": 0.804844, ""kpss_pval"": 0.01, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
89,noise analysis,noise,False,A,A,True,False,True,Base,baseline,,variance_level,noise,D,high,True,,,spectrogram,"[""arch_effects""]",mcq,,,,,"{""branch"": ""noise"", ""is_stationary"": false, ""is_white_noise"": false, ""adf_pval"": 0.409641, ""kpss_pval"": 0.01, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
86,noise analysis,noise,False,A,B,False,False,True,Base,baseline,,ar_ma_process,noise,B,high,True,,,spectrogram,"[""arch_effects""]",mcq,,,,,"{""branch"": ""noise"", ""is_stationary"": true, ""is_white_noise"": false, ""adf_pval"": 0.0, ""kpss_pval"": 0.1, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
93,trend analysis,trend,False,B,B,True,False,True,Base,baseline,,direction,trend,B,high,True,,,line_plot,"[""low_r2""]",mcq,,,,,"{""branch"": ""trend"", ""direction"": ""decreasing"", ""slope"": -0.239421, ""r2"": 0.13702, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
94,trend analysis,noise,False,C,A,False,False,True,Base,baseline,,autocorr_value,noise,A,high,True,,,spectrogram,"[""arch_effects""]",mcq,,,,,"{""branch"": ""noise"", ""is_stationary"": false, ""is_white_noise"": false, ""adf_pval"": 0.998657, ""kpss_pval"": 0.01, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
95,noise analysis,noise,False,D,D,True,False,True,Base,baseline,,ar_ma_process,noise,D,high,True,,,spectrogram,"[""adf_kpss_disagree"", ""arch_effects""]",mcq,,,,,"{""branch"": ""noise"", ""is_stationary"": false, ""is_white_noise"": false, ""adf_pval"": 0.097861, ""kpss_pval"": 0.01, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
88,trend analysis,trend,False,C,C,True,False,True,Base,baseline,,direction,trend,A,high,True,,,line_plot,"[""low_r2""]",mcq,,,,,"{""branch"": ""trend"", ""direction"": ""increasing"", ""slope"": 0.082426, ""r2"": 0.62515, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
91,noise analysis,noise,False,C,A,False,False,True,Base,baseline,,variance_level,noise,D,high,True,,,spectrogram,"[""adf_kpss_disagree"", ""arch_effects""]",mcq,,,,,"{""branch"": ""noise"", ""is_stationary"": false, ""is_white_noise"": false, ""adf_pval"": 0.022802, ""kpss_pval"": 0.018563, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
97,noise analysis,noise,False,B,B,True,False,True,Base,baseline,,ar_ma_process,noise,B,high,True,,,spectrogram,"[""arch_effects""]",mcq,,,,,"{""branch"": ""noise"", ""is_stationary"": true, ""is_white_noise"": false, ""adf_pval"": 0.0, ""kpss_pval"": 0.054851, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
105,seasonality analysis,periodicity,False,B,B,True,False,False,Base,baseline,,period_value,periodicity,,,False,,,,[],mcq,,,,,"{""branch"": ""periodicity"", ""dominant_period_fft"": 63.0, ""period_reconciled"": 63.0, ""seasonal_strength"": 0.619502}",a multiple choice question,,False,,,,,,False,
98,seasonality analysis,periodicity,False,C,C,True,False,True,Base,baseline,,waveform_type,periodicity,C,high,True,,,line_plot,[],mcq,,,,,"{""branch"": ""periodicity"", ""dominant_period_fft"": 226.6, ""period_reconciled"": 226.6, ""seasonal_strength"": 0.999588, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
109,seasonality analysis,periodicity,False,B,B,True,False,False,Base,baseline,,period_value,periodicity,,,False,,,,[],mcq,,,,,"{""branch"": ""periodicity"", ""dominant_period_fft"": 63.0, ""period_reconciled"": 63.0, ""seasonal_strength"": 0.619502}",a multiple choice question,,False,,,,,,False,
111,seasonality analysis,periodicity,False,A,A,True,False,False,Base,baseline,,period_value,periodicity,,,False,,,,[],mcq,,,,,"{""branch"": ""periodicity"", ""dominant_period_fft"": 152.8, ""period_reconciled"": 152.8, ""seasonal_strength"": 0.928083}",a multiple choice question,,False,,,,,,False,
101,trend analysis,trend,False,B,B,True,False,False,Base,baseline,,direction,trend,,,False,,,,[],mcq,,,,,"{""branch"": ""trend"", ""direction"": ""decreasing"", ""slope"": -1.177972, ""r2"": 0.891038}",a multiple choice question,,False,,,,,,False,
103,seasonality analysis,periodicity,False,D,D,True,False,True,Base,baseline,,period_value,periodicity,D,high,True,,,spectrogram,"[""fft_unreliable""]",mcq,,,,,"{""branch"": ""periodicity"", ""dominant_period_fft"": 1888.0, ""period_reconciled"": 1888.0, ""seasonal_strength"": 0.0, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
102,seasonality analysis,periodicity,False,C,D,False,False,True,Base,baseline,,period_value,periodicity,D,high,True,,,spectrogram,"[""fft_unreliable""]",mcq,,,,,"{""branch"": ""periodicity"", ""dominant_period_fft"": 1988.0, ""period_reconciled"": 1988.0, ""seasonal_strength"": 0.1559, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
114,trend analysis,noise,False,A,A,True,False,True,Base,baseline,,autocorr_value,noise,A,high,True,,,spectrogram,"[""arch_effects""]",mcq,,,,,"{""branch"": ""noise"", ""is_stationary"": false, ""is_white_noise"": false, ""adf_pval"": 1.0, ""kpss_pval"": 0.01, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
104,noise analysis,noise,False,A,D,False,False,True,Base,baseline,,ar_ma_process,noise,D,high,True,,,spectrogram,"[""arch_effects""]",mcq,,,,,"{""branch"": ""noise"", ""is_stationary"": false, ""is_white_noise"": false, ""adf_pval"": 0.989613, ""kpss_pval"": 0.01, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
108,trend analysis,noise,False,A,A,True,False,True,Base,baseline,,autocorr_value,noise,A,high,True,,,spectrogram,"[""arch_effects""]",mcq,,,,,"{""branch"": ""noise"", ""is_stationary"": false, ""is_white_noise"": false, ""adf_pval"": 0.961855, ""kpss_pval"": 0.01, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
106,trend analysis,noise,False,C,C,True,False,True,Base,baseline,,autocorr_value,noise,C,high,True,,,spectrogram,"[""arch_effects""]",mcq,,,,,"{""branch"": ""noise"", ""is_stationary"": false, ""is_white_noise"": false, ""adf_pval"": 0.28159, ""kpss_pval"": 0.01, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
119,seasonality analysis,periodicity,False,C,B,False,False,False,Base,baseline,,period_value,periodicity,,,False,,,,[],mcq,,,,,"{""branch"": ""periodicity"", ""dominant_period_fft"": 299.8, ""period_reconciled"": 299.8, ""seasonal_strength"": 0.43065}",a multiple choice question,,False,,,,,,False,
112,seasonality analysis,periodicity,False,C,D,False,False,True,Base,baseline,,period_value,periodicity,D,high,True,,,spectrogram,"[""fft_unreliable""]",mcq,,,,,"{""branch"": ""periodicity"", ""dominant_period_fft"": 1988.0, ""period_reconciled"": 1988.0, ""seasonal_strength"": 0.1559, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
113,seasonality analysis,periodicity,False,D,D,True,False,True,Base,baseline,,waveform_type,periodicity,D,high,True,,,line_plot,[],mcq,,,,,"{""branch"": ""periodicity"", ""dominant_period_fft"": 126.2, ""period_reconciled"": 126.2, ""seasonal_strength"": 0.993896, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
107,noise analysis,noise,False,D,B,False,False,True,Base,baseline,,ar_ma_process,noise,B,high,True,,,spectrogram,"[""arch_effects""]",mcq,,,,,"{""branch"": ""noise"", ""is_stationary"": false, ""is_white_noise"": false, ""adf_pval"": 1.0, ""kpss_pval"": 0.01, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
115,seasonality analysis,periodicity,False,B,B,True,False,True,Base,baseline,,waveform_type,periodicity,B,high,True,,,line_plot,[],mcq,,,,,"{""branch"": ""periodicity"", ""dominant_period_fft"": 78.8, ""period_reconciled"": 78.8, ""seasonal_strength"": 0.959005, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
117,seasonality analysis,periodicity,False,A,A,True,False,True,Base,baseline,,waveform_type,periodicity,A,high,True,,,line_plot,[],mcq,,,,,"{""branch"": ""periodicity"", ""dominant_period_fft"": 60.0, ""period_reconciled"": 60.0, ""seasonal_strength"": 1.0, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
110,trend analysis,noise,False,C,A,False,False,True,Base,baseline,,autocorr_value,noise,A,high,True,,,spectrogram,"[""adf_kpss_disagree"", ""arch_effects""]",mcq,,,,,"{""branch"": ""noise"", ""is_stationary"": false, ""is_white_noise"": false, ""adf_pval"": 0.012265, ""kpss_pval"": 0.01, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
118,noise analysis,noise,False,B,A,False,False,True,Base,baseline,,variance_level,noise,D,high,True,,,spectrogram,"[""arch_effects""]",mcq,,,,,"{""branch"": ""noise"", ""is_stationary"": false, ""is_white_noise"": false, ""adf_pval"": 0.643581, ""kpss_pval"": 0.01, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
116,trend analysis,trend,False,C,C,True,False,True,Base,baseline,,direction,trend,C,high,True,,,line_plot,"[""low_r2""]",mcq,,,,,"{""branch"": ""trend"", ""direction"": ""decreasing"", ""slope"": -0.086211, ""r2"": 0.01696, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
100,trend analysis,trend,False,A,A,True,False,True,Base,baseline,,direction,trend,A,high,True,,,line_plot,"[""low_r2""]",mcq,,,,,"{""branch"": ""trend"", ""direction"": ""increasing"", ""slope"": 0.283324, ""r2"": 0.366905, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
134,seasonality analysis,periodicity,False,41,41.0,True,False,False,Base,baseline,,period_value,periodicity,,,,,,,[],numerical,41.0,period,method_sensitive:branch:period_reconciled,1.0,"{""branch"": ""periodicity"", ""dominant_period_fft"": 41.6, ""period_reconciled"": 41.0, ""seasonal_strength"": 1.0}",numerical,,False,,,,,,False,
129,seasonality analysis,periodicity,False,136,136.8,True,False,False,Base,baseline,,period_value,periodicity,,,,,,,[],numerical,136.8,period,method_sensitive:branch:period_reconciled,0.9941176470588234,"{""branch"": ""periodicity"", ""dominant_period_fft"": 136.8, ""period_reconciled"": 136.8, ""seasonal_strength"": 0.999849}",numerical,,False,,,,,,False,
128,seasonality analysis,periodicity,False,179,899.0,False,False,False,Base,baseline,,period_value,periodicity,,,,,,,"[""fft_unreliable""]",numerical,899.0,period,method_sensitive:branch:period_reconciled,0.0,"{""branch"": ""periodicity"", ""dominant_period_fft"": 899.0, ""period_reconciled"": 899.0, ""seasonal_strength"": 0.103931}",numerical,,False,,,,,,False,
133,seasonality analysis,periodicity,False,336,335.99999999999994,True,False,False,Base,baseline,,period_value,periodicity,,,,,,,[],numerical,335.99999999999994,period,method_sensitive:branch:period_reconciled,0.9999999999999998,"{""branch"": ""periodicity"", ""dominant_period_fft"": 336.0, ""period_reconciled"": 336.0, ""seasonal_strength"": 0.999093}",numerical,,False,,,,,,False,
136,seasonality analysis,periodicity,False,169,169.0,True,False,False,Base,baseline,,period_value,periodicity,,,,,,,[],numerical,169.0,period,method_sensitive:branch:period_reconciled,1.0,"{""branch"": ""periodicity"", ""dominant_period_fft"": 169.0, ""period_reconciled"": 169.0, ""seasonal_strength"": 0.995165}",numerical,,False,,,,,,False,
138,seasonality analysis,periodicity,False,33,33.0,True,False,False,Base,baseline,,period_value,periodicity,,,,,,,[],numerical,33.0,period,method_sensitive:branch:period_reconciled,1.0,"{""branch"": ""periodicity"", ""dominant_period_fft"": 33.6, ""period_reconciled"": 33.0, ""seasonal_strength"": 0.999999}",numerical,,False,,,,,,False,
120,seasonality analysis,periodicity,False,A,A,True,False,True,Base,baseline,,waveform_type,periodicity,A,high,True,,,line_plot,[],mcq,,,,,"{""branch"": ""periodicity"", ""dominant_period_fft"": 336.0, ""period_reconciled"": 336.0, ""seasonal_strength"": 0.999093, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
140,seasonality analysis,periodicity,False,179,179.79999999999998,True,False,False,Base,baseline,,period_value,periodicity,,,,,,,[],numerical,179.79999999999998,period,method_sensitive:branch:period_reconciled,0.9955307262569834,"{""branch"": ""periodicity"", ""dominant_period_fft"": 179.8, ""period_reconciled"": 179.8, ""seasonal_strength"": 0.973231}",numerical,,False,,,,,,False,
137,seasonality analysis,periodicity,False,385,385.8,True,False,False,Base,baseline,,period_value,periodicity,,,,,,,[],numerical,385.8,period,method_sensitive:branch:period_reconciled,0.9979220779220779,"{""branch"": ""periodicity"", ""dominant_period_fft"": 385.8, ""period_reconciled"": 385.8, ""seasonal_strength"": 0.962999}",numerical,,False,,,,,,False,
126,trend analysis,trend,False,-0.55,-0.6493988883936158,False,False,False,Base,baseline,,direction,trend,,,,,,,"[""low_r2""]",numerical,-0.6493988883936158,slope,regression:branch,0.819274748375244,"{""branch"": ""trend"", ""direction"": ""decreasing"", ""slope"": -0.649399, ""r2"": 0.601444}",numerical,,False,,,,,,False,
130,trend analysis,trend,False, 0.63,0.7193225657722968,False,False,False,Base,baseline,,direction,trend,,,,,,,[],numerical,0.7193225657722968,slope,regression:branch,0.8582181495677829,"{""branch"": ""trend"", ""direction"": ""increasing"", ""slope"": 0.719323, ""r2"": 0.965334}",numerical,,False,,,,,,False,
122,noise analysis,noise,False,A,D,False,False,True,Base,baseline,,ar_ma_process,noise,D,high,True,,,spectrogram,"[""arch_effects""]",mcq,,,,,"{""branch"": ""noise"", ""is_stationary"": true, ""is_white_noise"": false, ""adf_pval"": 0.014707, ""kpss_pval"": 0.1, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
121,noise analysis,noise,False,B,A,False,False,True,Base,baseline,,variance_level,noise,D,high,True,,,spectrogram,"[""arch_effects""]",mcq,,,,,"{""branch"": ""noise"", ""is_stationary"": false, ""is_white_noise"": false, ""adf_pval"": 0.658474, ""kpss_pval"": 0.01, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
